,Diện tích,Số tầng,Đường vào,Loại đường vào,loai_duong_null_flag,duong_vao_null_flag,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,Tổng số phòng,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Quận_encoded
218,35.0,4,3.0,1.0,0,0,1,0,0,1,0,9,0.0,0.0,1.0,0.0,0.0,22.79348057598528
219,859.0,3,,0.0,1,1,0,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,9.226974492834636
220,51.0,3,9.0,0.0,1,0,1,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,17.640442397803668
221,49.0,2,,3.0,0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,15.25688957809374
222,50.0,3,5.0,3.0,0,0,1,1,0,0,0,7,0.0,0.0,1.0,0.0,0.0,9.226974492834636
223,56.0,4,16.0,3.0,0,0,0,1,1,0,1,7,0.0,0.0,1.0,0.0,0.0,12.664127058271283
224,44.0,2,3.0,3.0,0,0,1,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,18.781854189609117
225,37.0,5,5.0,0.0,1,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,18.781854189609117
226,60.0,5,6.0,3.0,0,0,1,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,8.442832785570205
227,85.0,3,8.0,0.0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
228,98.0,4,,0.0,1,1,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,8.300633551777777
229,310.0,6,15.0,0.0,1,0,0,0,0,0,1,93,0.0,0.0,0.0,0.0,1.0,11.524548031698988
230,96.0,4,10.0,1.0,0,0,1,0,0,0,0,10,1.0,0.0,0.0,1.0,0.0,17.074597659317714
231,49.0,2,,0.0,1,1,0,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,17.074597659317714
232,30.0,4,,0.0,1,1,1,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,15.25688957809374
233,88.0,3,6.0,2.0,0,0,1,0,0,0,0,11,0.0,0.0,0.0,0.0,1.0,24.61294356994541
234,88.0,7,20.0,3.0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,1.0,15.25688957809374
235,80.0,4,,3.0,0,1,0,1,0,0,1,9,0.0,1.0,0.0,1.0,0.0,17.640442397803668
236,68.0,2,8.0,3.0,0,0,1,1,0,1,0,4,0.0,0.0,0.0,0.0,1.0,15.25688957809374
237,72.0,6,12.0,3.0,0,0,0,1,0,1,0,27,0.0,0.0,0.0,1.0,0.0,11.524548031698988
238,114.0,1,8.0,3.0,0,0,0,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,13.674404235916532
239,58.0,4,,0.0,1,1,1,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,18.781854189609117
240,111.0,6,14.0,3.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,1.0,0.0,11.524548031698988
241,40.0,4,,3.0,0,1,0,0,0,0,0,16,0.0,0.0,0.0,0.0,1.0,44.69026545333514
242,56.0,3,,3.0,0,1,0,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,12.664127058271283
243,62.0,4,4.0,2.0,0,0,1,1,0,1,1,9,0.0,0.0,0.0,0.0,1.0,44.69026545333514
244,60.0,2,,0.0,1,1,0,0,1,0,0,7,0.0,0.0,1.0,0.0,0.0,15.25688957809374
245,344.0,3,,0.0,1,1,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,46.42285954678442
246,56.0,4,6.0,2.0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,11.23594537682606
247,126.0,2,,3.0,0,1,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,9.635508099625392
248,51.0,3,,3.0,0,1,1,0,0,0,1,9,0.0,0.0,0.0,0.0,1.0,17.074597659317714
249,69.0,5,,0.0,1,1,1,0,0,0,0,8,1.0,0.0,0.0,1.0,0.0,18.781854189609117
250,84.0,2,8.0,0.0,1,0,0,1,1,1,0,4,0.0,0.0,0.0,1.0,0.0,12.664127058271283
251,88.0,3,6.0,2.0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,15.25688957809374
252,71.0,2,4.0,2.0,0,0,1,1,1,0,0,5,0.0,0.0,1.0,0.0,0.0,13.674404235916532
253,56.0,3,6.0,2.0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,8.300633551777777
254,162.0,5,,0.0,1,1,0,0,0,0,1,31,0.0,0.0,0.0,1.0,0.0,17.640442397803668
255,35.0,2,,3.0,0,1,1,1,1,0,0,4,0.0,0.0,0.0,0.0,1.0,9.635508099625392
256,94.0,5,8.0,0.0,1,0,1,0,0,0,0,14,0.0,0.0,0.0,1.0,0.0,22.79348057598528
257,98.0,3,,2.0,0,1,1,1,0,0,1,11,0.0,0.0,0.0,1.0,0.0,44.69026545333514
258,51.0,4,,3.0,0,1,0,1,1,1,0,6,0.0,0.0,0.0,0.0,1.0,9.226974492834636
259,120.0,4,,3.0,0,1,0,0,0,0,0,17,0.0,0.0,0.0,1.0,0.0,15.25688957809374
260,46.0,5,3.0,0.0,1,0,0,0,0,0,0,16,0.0,0.0,0.0,1.0,0.0,15.25688957809374
261,202.0,3,,0.0,1,1,0,0,0,0,0,27,0.0,0.0,0.0,0.0,1.0,13.674404235916532
262,42.0,3,10.0,3.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,14.456084927947083
263,48.0,1,,3.0,0,1,1,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,44.69026545333514
264,200.0,4,10.0,3.0,0,0,1,0,0,0,0,9,0.0,0.0,1.0,0.0,0.0,15.25688957809374
265,65.0,3,8.0,0.0,1,0,1,0,0,1,0,9,0.0,0.0,0.0,0.0,1.0,17.074597659317714
266,124.0,4,15.0,3.0,0,0,0,0,0,0,1,11,0.0,0.0,0.0,1.0,0.0,44.69026545333514
267,50.0,2,,3.0,0,1,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,18.781854189609117
268,222.0,5,,0.0,1,1,0,1,0,1,0,12,0.0,0.0,0.0,1.0,0.0,17.640442397803668
269,60.0,2,3.0,3.0,0,0,1,1,0,0,0,6,0.0,0.0,0.0,0.0,1.0,11.524548031698988
270,108.0,1,,3.0,0,1,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,9.618653544659924
271,91.0,4,,3.0,0,1,1,1,0,0,0,16,0.0,0.0,0.0,1.0,0.0,15.25688957809374
272,119.0,3,40.0,3.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,17.074597659317714
273,83.0,4,12.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
274,490.0,3,,0.0,1,1,0,0,0,0,0,11,1.0,0.0,0.0,1.0,0.0,17.640442397803668
275,36.0,3,,0.0,1,1,1,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,15.25688957809374
276,70.0,2,3.0,3.0,0,0,1,0,1,1,0,5,0.0,0.0,1.0,0.0,0.0,17.074597659317714
277,68.0,6,4.0,0.0,1,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,1.0,18.781854189609117
278,66.0,2,4.0,3.0,0,0,1,0,1,0,0,6,0.0,0.0,0.0,1.0,0.0,9.226974492834636
279,36.0,4,4.0,0.0,1,0,1,0,0,1,0,6,0.0,0.0,0.0,1.0,0.0,15.25688957809374
280,59.0,4,4.0,0.0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,15.25688957809374
281,42.0,2,,2.0,0,1,1,1,0,1,1,4,0.0,0.0,0.0,0.0,1.0,44.69026545333514
282,96.0,3,,3.0,0,1,1,1,0,0,0,8,0.0,0.0,0.0,0.0,1.0,44.69026545333514
283,30.0,4,3.0,3.0,0,0,1,0,1,0,0,6,0.0,0.0,0.0,0.0,1.0,17.074597659317714
284,36.0,5,10.0,0.0,1,0,1,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,9.226974492834636
285,42.0,6,4.0,3.0,0,0,1,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,9.226974492834636
286,95.0,2,6.0,2.0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,15.25688957809374
287,26.0,2,4.0,0.0,1,0,0,1,1,0,0,5,0.0,0.0,0.0,0.0,1.0,8.442832785570205
288,60.0,2,,3.0,0,1,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,22.79348057598528
289,50.0,2,3.0,3.0,0,0,1,0,1,0,0,4,0.0,0.0,0.0,1.0,0.0,11.23594537682606
290,56.0,3,8.0,0.0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.442832785570205
291,204.0,4,18.0,3.0,0,0,0,0,0,0,0,17,0.0,0.0,0.0,0.0,1.0,24.61294356994541
292,109.0,4,8.0,3.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,1.0,0.0,22.79348057598528
293,35.0,3,6.0,3.0,0,0,1,1,0,0,0,6,0.0,0.0,0.0,0.0,1.0,15.25688957809374
294,66.0,2,3.0,0.0,1,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,8.300633551777777
295,60.0,5,,0.0,1,1,1,0,1,0,0,13,0.0,0.0,0.0,1.0,0.0,11.23594537682606
296,90.0,4,12.0,0.0,1,0,1,0,1,0,1,9,0.0,0.0,0.0,0.0,1.0,11.524548031698988
297,50.0,4,8.0,3.0,0,0,0,1,1,0,0,9,0.0,0.0,0.0,0.0,0.0,8.300633551777777
298,58.0,4,6.0,3.0,0,0,1,0,1,0,0,8,0.0,0.0,0.0,0.0,1.0,17.074597659317714
299,51.0,2,10.0,3.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,12.664127058271283
300,51.0,3,,2.0,0,1,1,1,1,1,1,5,0.0,0.0,0.0,0.0,1.0,11.524548031698988
301,113.0,1,4.0,3.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,8.300633551777777
302,59.0,5,5.0,2.0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,9.226974492834636
303,63.0,4,8.0,2.0,0,0,1,0,1,1,1,7,0.0,0.0,0.0,0.0,1.0,15.25688957809374
304,52.0,5,8.0,0.0,1,0,1,1,0,0,0,10,0.0,0.0,0.0,0.0,1.0,11.23594537682606
305,48.0,4,4.0,3.0,0,0,1,1,1,1,1,7,0.0,0.0,0.0,0.0,1.0,9.226974492834636
306,72.0,4,4.0,2.0,0,0,1,1,1,0,0,8,0.0,0.0,0.0,0.0,1.0,8.442832785570205
307,38.0,2,,3.0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,18.781854189609117
308,100.0,3,14.0,3.0,0,0,0,1,1,0,1,9,0.0,0.0,1.0,0.0,0.0,11.23594537682606
309,80.0,2,12.0,3.0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,9.226974492834636
310,47.0,4,3.0,0.0,1,0,0,1,1,0,0,8,0.0,0.0,1.0,0.0,0.0,11.524548031698988
311,163.0,5,14.0,0.0,1,0,0,0,0,0,0,23,0.0,0.0,0.0,1.0,0.0,17.074597659317714
312,25.0,4,3.0,3.0,0,0,0,0,0,0,0,11,0.0,0.0,1.0,0.0,0.0,18.473164499429945
313,157.0,2,,0.0,1,1,0,0,0,0,0,11,0.0,0.0,0.0,1.0,0.0,17.074597659317714
314,46.0,2,4.0,2.0,0,0,1,1,1,0,0,4,0.0,0.0,0.0,0.0,1.0,8.442832785570205
315,109.0,1,,2.0,0,1,1,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,18.781854189609117
316,49.0,3,6.0,0.0,1,0,1,1,1,0,0,6,0.0,0.0,0.0,0.0,0.0,15.25688957809374
317,20.0,4,,3.0,0,1,1,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,17.074597659317714
318,52.0,2,,0.0,1,1,1,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,17.640442397803668
319,74.0,4,,3.0,0,1,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,18.781854189609117
320,62.0,5,,3.0,0,1,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,18.781854189609117
321,53.0,3,5.0,2.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,11.23594537682606
322,214.0,3,,3.0,0,1,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,13.674404235916532
323,230.0,4,,3.0,0,1,0,0,1,1,0,9,0.0,0.0,0.0,0.0,1.0,11.23594537682606
324,75.0,6,6.0,2.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,1.0,17.074597659317714
325,123.0,2,5.0,2.0,0,0,1,1,0,0,0,6,0.0,0.0,0.0,1.0,0.0,11.23594537682606
326,46.0,2,5.0,2.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,14.456084927947083
327,38.0,3,6.0,2.0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,17.074597659317714
328,32.0,4,,3.0,0,1,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,11.23594537682606
329,40.0,4,,0.0,1,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,44.69026545333514
330,69.0,4,6.0,2.0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,44.69026545333514
331,32.0,2,3.0,3.0,0,0,0,0,1,0,0,4,0.0,0.0,0.0,0.0,1.0,11.524548031698988
332,93.0,3,,3.0,0,1,1,0,0,0,0,11,0.0,0.0,0.0,1.0,0.0,12.664127058271283
333,54.0,5,5.0,3.0,0,0,1,0,0,0,0,14,0.0,0.0,0.0,1.0,0.0,15.25688957809374
334,60.0,4,12.0,3.0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,22.79348057598528
335,28.0,2,4.0,2.0,0,0,1,1,1,0,0,4,0.0,0.0,0.0,1.0,0.0,44.69026545333514
336,60.0,5,10.0,0.0,1,0,0,0,0,0,0,24,0.0,0.0,1.0,0.0,0.0,22.79348057598528
337,88.0,8,20.0,3.0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,1.0,0.0,22.79348057598528
338,114.0,4,3.0,3.0,0,0,1,1,1,0,0,10,1.0,0.0,0.0,1.0,0.0,9.635508099625392
339,126.0,4,,3.0,0,1,1,1,0,1,0,8,0.0,0.0,0.0,1.0,0.0,11.23594537682606
340,52.0,3,4.0,0.0,1,0,1,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,9.226974492834636
341,57.0,5,6.0,3.0,0,0,1,0,0,1,0,24,0.0,0.0,0.0,0.0,1.0,22.79348057598528
342,100.0,4,10.0,0.0,1,0,1,1,1,0,0,8,0.0,0.0,0.0,1.0,0.0,13.674404235916532
343,105.0,4,10.0,3.0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,46.42285954678442
344,104.0,4,5.0,0.0,1,0,0,0,1,1,1,14,0.0,0.0,0.0,1.0,0.0,11.524548031698988
345,95.0,4,,3.0,0,1,0,1,1,1,1,8,0.0,0.0,0.0,1.0,0.0,8.300633551777777
346,45.0,2,8.0,2.0,0,0,0,1,1,0,0,6,0.0,0.0,0.0,1.0,0.0,12.664127058271283
347,48.0,3,3.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,44.69026545333514
348,39.0,3,3.0,3.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,22.79348057598528
349,89.0,3,1.0,3.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,17.640442397803668
350,50.0,2,30.0,0.0,1,0,1,1,0,1,1,7,0.0,0.0,0.0,0.0,1.0,15.25688957809374
351,61.0,3,4.0,2.0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,24.61294356994541
352,128.0,3,12.0,3.0,0,0,0,0,1,1,0,8,0.0,0.0,1.0,0.0,0.0,14.456084927947083
353,114.0,4,12.0,3.0,0,0,0,1,1,0,1,10,0.0,0.0,1.0,0.0,0.0,11.23594537682606
354,78.0,3,4.0,3.0,0,0,0,0,1,0,0,10,0.0,0.0,0.0,1.0,0.0,24.61294356994541
355,85.0,3,30.0,3.0,0,0,1,1,0,0,1,8,0.0,0.0,0.0,0.0,1.0,9.226974492834636
356,100.0,3,25.0,0.0,1,0,0,0,0,0,0,8,0.0,1.0,0.0,0.0,1.0,24.61294356994541
357,82.0,3,6.0,2.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,8.300633551777777
358,50.0,3,4.0,2.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.442832785570205
359,93.0,3,5.0,2.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,17.074597659317714
360,46.0,1,6.0,0.0,1,0,0,1,1,0,0,3,0.0,0.0,1.0,0.0,0.0,17.640442397803668
361,118.0,6,14.0,3.0,0,0,0,0,0,0,0,12,0.0,0.0,1.0,0.0,0.0,16.50254049812696
362,50.0,5,,0.0,1,1,0,1,0,0,0,7,0.0,0.0,0.0,0.0,1.0,9.226974492834636
363,85.0,3,4.0,3.0,0,0,0,1,1,1,0,8,0.0,0.0,0.0,1.0,0.0,8.442832785570205
364,38.0,4,,0.0,1,1,0,1,1,1,0,7,0.0,0.0,0.0,0.0,1.0,15.25688957809374
365,53.0,2,,0.0,1,1,0,1,1,1,1,4,0.0,0.0,1.0,0.0,0.0,15.25688957809374
366,38.0,2,5.0,0.0,1,0,0,0,1,1,0,4,0.0,0.0,0.0,0.0,1.0,24.61294356994541
367,37.0,3,,3.0,0,1,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,22.79348057598528
368,57.0,2,4.0,0.0,1,0,1,0,1,0,0,6,0.0,0.0,0.0,0.0,1.0,11.524548031698988
369,84.0,3,8.0,3.0,0,0,1,0,0,0,1,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
370,121.0,7,,3.0,0,1,0,0,0,0,0,14,0.0,0.0,0.0,0.0,1.0,44.69026545333514
371,60.0,5,,0.0,1,1,0,0,0,1,0,11,0.0,0.0,0.0,1.0,0.0,24.61294356994541
372,85.0,3,8.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
373,76.0,4,15.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,1.0,0.0,0.0,11.524548031698988
374,40.0,5,,3.0,0,1,0,0,0,0,0,11,0.0,0.0,0.0,0.0,1.0,46.42285954678442
375,262.0,2,5.0,0.0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,44.69026545333514
376,76.0,3,,0.0,1,1,1,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,9.635508099625392
377,103.0,3,,3.0,0,1,0,0,0,0,0,7,1.0,0.0,0.0,1.0,0.0,8.442832785570205
378,55.0,4,,3.0,0,1,0,1,1,1,0,7,0.0,0.0,0.0,1.0,0.0,13.737301913536498
379,80.0,5,10.0,3.0,0,0,0,1,1,0,0,11,0.0,0.0,0.0,0.0,0.0,11.23594537682606
380,78.0,5,6.0,3.0,0,0,1,0,0,0,0,17,0.0,0.0,0.0,1.0,0.0,15.25688957809374
381,23.0,2,3.0,0.0,1,0,1,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,9.635508099625392
382,52.0,3,12.0,0.0,1,0,1,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,8.442832785570205
383,97.0,1,4.0,3.0,0,0,0,0,0,0,0,2,0.0,0.0,1.0,0.0,0.0,24.61294356994541
384,25.0,4,4.0,0.0,1,0,0,0,0,0,0,7,0.0,0.0,1.0,0.0,0.0,9.226974492834636
385,190.0,3,,0.0,1,1,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,11.23594537682606
386,68.0,2,8.0,0.0,1,0,1,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,11.23594537682606
387,60.0,4,10.0,3.0,0,0,1,0,1,0,0,8,0.0,0.0,0.0,0.0,1.0,11.23594537682606
388,70.0,5,5.0,3.0,0,0,1,0,1,1,0,8,0.0,0.0,0.0,0.0,1.0,22.79348057598528
389,37.0,3,2.0,0.0,1,0,1,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,9.226974492834636
390,102.0,3,,0.0,1,1,1,1,1,0,1,8,0.0,0.0,0.0,1.0,0.0,12.664127058271283
391,90.0,6,8.0,0.0,1,0,1,0,0,0,0,28,0.0,0.0,0.0,1.0,0.0,15.25688957809374
392,50.0,2,,3.0,0,1,1,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,18.781854189609117
393,46.0,4,6.0,3.0,0,0,0,1,1,0,1,9,0.0,0.0,1.0,0.0,0.0,17.074597659317714
394,70.0,5,,3.0,0,1,0,1,0,0,0,10,0.0,0.0,0.0,1.0,0.0,12.664127058271283
395,368.0,3,,3.0,0,1,0,0,0,0,1,14,0.0,0.0,0.0,1.0,0.0,13.674404235916532
396,37.0,1,5.0,0.0,1,0,1,0,1,1,0,2,0.0,0.0,0.0,1.0,0.0,9.635508099625392
397,32.0,2,3.0,0.0,1,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,9.635508099625392
398,126.0,2,,3.0,0,1,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,17.074597659317714
399,153.0,6,8.0,3.0,0,0,0,1,0,0,0,29,0.0,0.0,0.0,0.0,1.0,17.074597659317714
400,60.0,3,6.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,13.674404235916532
401,307.0,3,,0.0,1,1,0,0,0,0,0,113,0.0,0.0,0.0,1.0,0.0,44.69026545333514
402,68.0,2,4.0,2.0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,22.79348057598528
403,170.0,6,,0.0,1,1,0,0,0,0,0,22,0.0,0.0,0.0,1.0,0.0,18.781854189609117
404,145.0,7,12.0,3.0,0,0,0,0,0,0,0,48,0.0,0.0,0.0,0.0,1.0,15.25688957809374
405,84.0,5,,0.0,1,1,0,1,1,1,1,12,0.0,0.0,0.0,1.0,0.0,17.640442397803668
406,30.0,4,,3.0,0,1,0,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,44.69026545333514
407,69.0,4,,0.0,1,1,0,1,0,0,0,8,1.0,0.0,0.0,1.0,0.0,12.664127058271283
408,28.0,3,15.0,3.0,0,0,0,0,1,1,0,6,0.0,0.0,0.0,0.0,1.0,44.69026545333514
409,65.0,3,,2.0,0,1,1,0,0,0,0,8,1.0,0.0,0.0,1.0,0.0,12.664127058271283
410,80.0,2,30.0,3.0,0,0,0,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,8.300633551777777
411,80.0,4,5.0,0.0,1,0,0,1,1,1,1,7,0.0,0.0,0.0,0.0,1.0,22.79348057598528
412,14.0,3,3.0,3.0,0,0,0,1,1,1,1,4,0.0,0.0,0.0,0.0,1.0,22.79348057598528
413,184.0,1,8.0,3.0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,1.0,0.0,9.618653544659924
414,27.0,2,5.0,0.0,1,0,1,1,1,0,0,4,0.0,0.0,0.0,0.0,1.0,11.524548031698988
415,120.0,4,20.0,0.0,1,0,0,1,1,0,0,11,0.0,0.0,0.0,1.0,0.0,8.300633551777777
416,51.0,5,,2.0,0,1,1,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,22.79348057598528
417,77.0,2,4.0,2.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,13.674404235916532
418,51.0,4,6.0,3.0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,18.781854189609117
419,30.0,4,,3.0,0,1,1,1,1,1,0,8,0.0,0.0,0.0,0.0,1.0,15.25688957809374
420,110.0,3,8.0,3.0,0,0,1,0,0,0,0,16,0.0,0.0,0.0,1.0,0.0,8.442832785570205
421,336.0,3,40.0,3.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,8.300633551777777
422,200.0,6,,3.0,0,1,0,0,1,0,0,11,0.0,0.0,0.0,1.0,0.0,15.25688957809374
423,32.0,4,5.0,3.0,0,0,0,1,1,0,1,6,0.0,0.0,1.0,0.0,0.0,12.664127058271283
424,64.0,3,,3.0,0,1,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,17.074597659317714
425,99.0,4,,2.0,0,1,1,1,1,0,0,10,0.0,0.0,0.0,0.0,1.0,12.664127058271283
426,110.0,5,8.0,3.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,9.635508099625392
427,46.0,4,30.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,18.781854189609117
428,90.0,4,7.0,0.0,1,0,1,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,11.524548031698988
429,80.0,4,12.0,3.0,0,0,0,0,0,0,0,18,0.0,0.0,0.0,1.0,0.0,9.635508099625392
430,86.0,4,12.0,0.0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,8.300633551777777
431,90.0,3,6.0,2.0,0,0,1,1,1,0,0,8,0.0,0.0,0.0,0.0,1.0,11.23594537682606
432,54.0,3,8.0,2.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,8.442832785570205
433,74.0,3,12.0,3.0,0,0,1,1,1,0,0,8,0.0,0.0,0.0,1.0,0.0,8.442832785570205
434,130.0,6,20.0,3.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,1.0,17.074597659317714
435,12.0,3,,0.0,1,1,0,1,1,1,0,4,0.0,0.0,0.0,1.0,0.0,15.25688957809374
436,51.0,2,3.0,1.0,0,0,1,0,1,1,0,8,0.0,0.0,0.0,1.0,0.0,9.635508099625392
437,72.0,3,6.0,0.0,1,0,1,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,12.664127058271283
438,13.0,3,12.0,3.0,0,0,0,0,1,0,0,5,0.0,0.0,1.0,0.0,0.0,12.664127058271283
439,99.0,3,,2.0,0,1,1,0,1,1,0,8,0.0,0.0,0.0,1.0,0.0,22.79348057598528
440,70.0,3,,3.0,0,1,0,0,0,0,0,8,1.0,0.0,0.0,1.0,0.0,9.635508099625392
441,37.0,4,6.0,3.0,0,0,1,1,1,1,1,11,0.0,0.0,0.0,0.0,1.0,22.79348057598528
442,60.0,5,7.0,2.0,0,0,1,0,1,0,0,10,0.0,0.0,0.0,0.0,1.0,11.23594537682606
443,68.0,5,6.0,3.0,0,0,1,1,1,1,0,18,0.0,0.0,0.0,0.0,1.0,15.25688957809374
444,18.0,5,10.0,3.0,0,0,0,0,1,0,0,7,0.0,0.0,0.0,1.0,0.0,11.524548031698988
445,62.0,6,5.0,2.0,0,0,1,0,0,0,1,20,0.0,0.0,0.0,1.0,0.0,15.25688957809374
446,186.0,4,16.0,0.0,1,0,0,1,1,1,0,7,0.0,0.0,0.0,1.0,0.0,13.674404235916532
447,160.0,3,,0.0,1,1,0,1,1,0,1,12,0.0,0.0,0.0,1.0,0.0,11.23594537682606
448,83.0,4,,3.0,0,1,1,0,0,0,0,22,0.0,0.0,0.0,0.0,1.0,44.69026545333514
449,78.0,4,12.0,0.0,1,0,0,1,0,0,0,9,0.0,0.0,0.0,0.0,1.0,11.524548031698988
450,108.0,3,15.0,0.0,1,0,1,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,11.524548031698988
